title,price,rating,review_count,image_url,product_url,category
THE CLOWNFISH Women Polyester Standard Length Rain Coat Rain Coat Long Coat Raincoat For Ladies Waterproof Reversible Double Layer. Aquashield Series,659,4.2,724 ratings,https://m.media-amazon.com/images/I/61Iz7dN0HbL._SL1500_.jpg,https://www.amazon.in/CLOWNFISH-Raincoats-Raincoat-Waterproof-Reversible/dp/B0BZ88TQYY,Avg. Customer Review
"ZEEL Rain Coat for Men Waterproof for Bike Riders with Adjustable Hood along with Reflective back, Waterproof Rainwear Suit with Polyester Jacket and Pants, AZ04",899.,4.2,453 ratings,https://m.media-amazon.com/images/I/410SA7xv35L._SX425_.jpg,https://www.amazon.in/Waterproof-Adjustable-Pocket-Polyester-Rainwear/dp/B0D4ZD4TYD,Avg. Customer Review
Duckback Solid Unisex Rain Coat,850,4.2,237 ratings,https://m.media-amazon.com/images/I/713QavBYsML._SL1500_.jpg,https://www.amazon.in/Duckback-Solid-Unisex-Rain-XX-Large/dp/B085DZNY63,Avg. Customer Review
"Goodluck 100% waterproof Raincoat Big Size/Rainsuit/Rainwear for mens, sturdy, reusable, suited for plus size","1,899",4.6,11 ratings,https://m.media-amazon.com/images/I/71X0U6+mIrL._SL1500_.jpg,https://www.amazon.in/Goodluck-waterproof-Raincoat-Rainsuit-Rainwear/dp/B0F3CYF5HG,Avg. Customer Review
"HACER Ferrari Ladies Raincoat Poncho for Women Waterproof Full Length Rainwear with Hood and Pockets for Ladies Carry Bag Included- (Random Color, Size- 52, XXL)",429.,4.2,160 ratings,https://m.media-amazon.com/images/I/71JtPWGK5zL._SL1500_.jpg,https://www.amazon.in/HACER-Raincoat-Waterproof-Rainwear-Included/dp/B0CZS46NW4,Avg. Customer Review
"HACER Fantasy Raincoat with Pants for Men Waterproof Full Length Hood & Pockets Rainwear for Gents & Boys Carry Bag Included- (Navy Blue, Size- XXL, 1 Pc)",629.,4.2,98 ratings,https://m.media-amazon.com/images/I/71cm1t7rHVL._SL1500_.jpg,https://www.amazon.in/HACER-Raincoat-Waterproof-Rainwear-Included/dp/B0D1GG7D75,Avg. Customer Review
"PALAY® Raincoat for Kids Boys Girls with Hood, Polyester Rain Ponchos with Pockets and School Bag Coverage, Raincoat for 3-7 Years Old Kids",499,4.2,81 ratings,https://m.media-amazon.com/images/I/51+Nxb5t-nL._SL1024_.jpg,https://www.amazon.in/Raincoat-Polyester-Ponchos-Pockets-Coverage/dp/B0B4QQXFVT,Avg. Customer Review
"HACER EVA Raincoats Transparent Reusable Water Resistant with Hood and Sleeves for Women Men Camping Rainy Season Travel (X-Large, Pink)",559.,4.2,65 ratings,https://m.media-amazon.com/images/I/714QgXS12BL._SL1500_.jpg,https://www.amazon.in/HACER-Raincoats-Transparent-Reusable-Resistant/dp/B0C589KJFP,Avg. Customer Review
KOLAR Men's Waterproof Rain Suit with Jacket and Pant with hood and inside pocket,899,4.2,55 ratings,https://m.media-amazon.com/images/I/71Pgwu8lJuL._SL1500_.jpg,https://www.amazon.in/KOLAR-Reversible-WaterProof-Crafted-Material/dp/B0D8XS3P35,Avg. Customer Review
"Citizen Polyester Reversible Casual Style Raincoat For Women With Inbuilt Hood,Waist Belt & Matching Carry Pouch|Stylish Polka Dot Design|Durable & Lightweight Rainsuit With High Tearing Strength",800,4.3,24 ratings,https://m.media-amazon.com/images/I/614UHnf26gL._SL1467_.jpg,https://www.amazon.in/Citizen-Reversible-Raincoat-Matching-Lightweight/dp/B0CPSJK125,Avg. Customer Review
