title,price,rating,review_count,image_url,product_url,category
"Portronics Konnect Sync 4K@60Hz HDMI to HDMI Cable, 3M Length with Support eARC and Compatible with Smart HDTV, Laptop, Monitor, Projector, eARC enable Soundbar(Black)",199.,4.2,722 ratings,https://m.media-amazon.com/images/I/61RmnItTPvL._SL1200_.jpg,https://www.amazon.in/Portronics-Konnect-Compatible-Projector-Soundbar/dp/B0CPY4SLVR,Best Seller
"AmazonBasics High-Speed HDMI Cable - 10 Feet (Latest Standard) - Supports Ethernet, 3D, 4K video,Black",409.,4.3,"493,264 ratings",https://m.media-amazon.com/images/I/816qsbv4dbL._SL1500_.jpg,https://www.amazon.in/AmazonBasics-High-Speed-HDMI-Cable-Standard/dp/B014I8T0YQ,Best Seller
"BlueRigger 8K HDMI 2.1 Cable (6FT, 8K 60Hz HDR, 4K 120Hz, High Speed 48Gbps with Ethernet, eARC, 3D, HDCP 2.3) - Compatible with PS5, Xbox, Roku, Apple TV, Switch, PC",519.,4.3,"49,336 ratings",https://m.media-amazon.com/images/I/81pyQdiNt7S._SL1500_.jpg,https://www.amazon.in/BlueRigger-High-Speed-Cable-Ethernet/dp/B00316263Y,Best Seller
ZEBRONICS HAA1020 HDMI 2.0 Cable - HDMI ARC Enabled | 18 Gbps | 4K 60Hz | 1080p 240Hz | Strong & Durable | Supports up to 32 Audio Channels | 1 Meter,139.,4.2,629 ratings,https://m.media-amazon.com/images/I/61OmKcFeFkL._SL1500_.jpg,https://www.amazon.in/ZEBRONICS-Haa1020-Hdmi-2-0-Cable/dp/B0D3J1BK3V,Best Seller
"AmazonBasics High-Speed HDMI Cable,3 Feet (Black,2-Pack)-Supports Ethernet,3D,4K video",349.,4.3,"493,264 ratings",https://m.media-amazon.com/images/I/91CJiFDW46L._SL1500_.jpg,https://www.amazon.in/AmazonBasics-High-Speed-HDMI-Cable-2-Pack/dp/B014I8SP4W,Best Seller
"LAPCARE HDMI Cable 2.0 Cable 1.5Meter | 4K@60Hz | 18Gbps Speed | ARC & 3D Support | Durable PVC | Compatible with Laptops, Desktops, Smart TVs, Projectors (LHC-104), Black",149.,4.6,35 ratings,https://m.media-amazon.com/images/I/51rhkl7YGuL._SL1080_.jpg,https://www.amazon.in/1-5Meter-Compatible-Desktops-Projectors-LHC-104/dp/B0DSPGWVJZ,Best Seller
"Portronics Konnect Sync 4K@60Hz HDMI to HDMI Cable, 5M Length with Support eARC and Compatible with Smart HDTV, Laptop, Monitor, Projector, eARC enable Soundbar(Black)",299.,4.2,722 ratings,https://m.media-amazon.com/images/I/61aKurlXMML._SL1200_.jpg,https://www.amazon.in/Portronics-Konnect-Compatible-Projector-Soundbar/dp/B0CPY8YPNJ,Best Seller
"BlueRigger 8K HDMI 2.1 Cable(3FT, 8K 60Hz HDR, 4K 120Hz, High Speed 48Gbps with Ethernet, eARC, 3D, HDCP 2.3) - Compatible with PS5, Xbox, Roku, Apple TV, Switch, PC",459.,4.3,"49,336 ratings",https://m.media-amazon.com/images/I/81o0Tj3cr2L._SL1500_.jpg,https://www.amazon.in/BlueRigger-High-Speed-Cable-Ethernet/dp/B00GG59HU2,Best Seller
"amazon basics HDMI Cable, High Speed, Supports 3D, 4K@60Hz, ARC and CEC Extension, Gold-Plated Connectors, Compatible with TV, Set-Top Box, Gaming Consoles, Blu-Ray (1 Metre)",153.,4.3,416 ratings,https://m.media-amazon.com/images/I/61jw8umQ3-L._SL1500_.jpg,https://www.amazon.in/AmazonBasics-Extension-Gold-Plated-Connectors-Compatible/dp/B0CFLQRZHX,Best Seller
"Sounce 3 Meter High-Speed HDMI Cable - Hdmi Arc Enabled | 64 Gbps | 4K 120Hz | 1080P 240Hz | Strong & Durable | Supports Up To 32 Audio Channels | Gold Plated | 3Meter, Black (Pack of 1)",198.,4.0,"1,997 ratings",https://m.media-amazon.com/images/I/61KUaE1R97L._SL1500_.jpg,https://www.amazon.in/Sounce-High-Speed-Ethernet-Compatible-Computer/dp/B0BQ6MCQKD,Best Seller
"Honeywell HDMI Cable v2.0 with Ethernet, 3D/4K@60Hz Ultra HD Resolution, 3 Mtr, 18 GBPS Transmission Speed, High Speed, Compatible with all HDMI Devices Laptop Desktop TV Set-top Box Gaming Console",719.,4.4,"3,907 ratings",https://m.media-amazon.com/images/I/51cUkX0S4vL._SL1000_.jpg,https://www.amazon.in/Honeywell-Speed-Short-Collar-Ethernet/dp/B074KJ3Q17,Best Seller
"Honeywell HDMI Cable 2.1 with Ethernet, 8k@60Hz, 4K@120Hz UHD Resolution, (9.8ft/3M), 48 GBPS Transmission Ultra High Speed, Dolby DTS, eARC, 3D,Male-to-Male,Compatible with All HDMI-Enabled Devices","1,169.",4.4,"3,907 ratings",https://m.media-amazon.com/images/I/71rFIxtiGpL._SL1500_.jpg,https://www.amazon.in/Honeywell-Ethernet-Supports-Definition-3M/dp/B08HRGRCGL,Best Seller
"AmazonBasics High-Speed Braided HDMI Cable-3 Feet-Supports Ethernet,3D,4K & Audio Return (Black)",289.,4.4,"44,739 ratings",https://m.media-amazon.com/images/I/81vJKpLoW-L._SL1500_.jpg,https://www.amazon.in/AmazonBasics-Braided-HDMI-Cable-3-Feet/dp/B075ZTJ9XR,Best Seller
"Sounce 10 Meter High-Speed HDMI Cable - Hdmi Arc Enabled | 64 Gbps | 4K 120Hz | 1080P 240Hz | Strong & Durable | Supports Up To 32 Audio Channels | Gold Plated | 10 Meter, Black (Pack of 1)",426.,4.0,"1,997 ratings",https://m.media-amazon.com/images/I/61mdvCGmFAL._SL1500_.jpg,https://www.amazon.in/Sounce-High-Speed-Ethernet-Compatible-Computer/dp/B0CRP98CF8,Best Seller
"Sounce 15 Meter High-Speed HDMI Cable - Hdmi Arc Enabled | 64 Gbps | 4K 120Hz | 1080P 240Hz | Strong & Durable | Supports Up To 32 Audio Channels | Gold Plated | 15 Meter, Black (Pack of 1)",521.,4.0,"1,997 ratings",https://m.media-amazon.com/images/I/61-WMkweu6L._SL1500_.jpg,https://www.amazon.in/Sounce-High-Speed-Ethernet-Compatible-Computer/dp/B0CRP6H9Z6,Best Seller
"PARUHT 2-Pack 4K Dummy HDMI Plug, High Resolution Headless Virtual Display Monitor Adapter EDID Emulator, Golden or Any Color, HDDUMMY-2X",579.,4.0,1 rating,https://m.media-amazon.com/images/I/61-CL0c6xjL._SL1500_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDk4NDQxMTgzMDI0MzA6MTc0NjY0OTM2NTpzcF9idGY6MzAwNTUzNDA5ODkwNjMyOjowOjo&url=%2FPARUHT-Resolution-Headless-Virtual-Monitor%2Fdp%2FB0C6YKCRLW%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.dgwKj2sAZJ8SFdye013CwKnTab1hSj6fkAm4KZyP7Jaw6Gox4DK3YzV4ZuWYusw6bck7RydxL8L16F3YYb9t5NTMbW6u7DTL-O5JWLoUUxRlUdawd0QZb6zxXDFexw21rJ-WOoqXsIoPptv_SvVFhwgA98tNKKYxVWSbPTzB_-k3kmbEjW6w8u8JMtIkdS-J9LFy7y1NTuPmAbsnI8pl9E3HAl4khbFhA3M7kcIu3A4.0cW2qq4AOJUf45WRzz57XeUhc7efk00C94ALOHiYrss%26dib_tag%3Dse%26keywords%3Dhdmi%2Bcable%26qid%3D1746649365%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Best Seller
"DisplayPort to HDMI Cable, 1.5 Metres, 4K60Hz Support, Gold-Plated Connectors, Black",299.,,,https://m.media-amazon.com/images/I/61THA47kbXL._SL1500_.jpg,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NDk4NDQxMTgzMDI0MzA6MTc0NjY0OTM2NTpzcF9idGY6MzAwNTU1NjEyNTA3NjMyOjowOjo&url=%2FDisplayPort-Metres-Support-Gold-Plated-Connectors%2Fdp%2FB0F7HY63MK%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.dgwKj2sAZJ8SFdye013CwKnTab1hSj6fkAm4KZyP7Jaw6Gox4DK3YzV4ZuWYusw6bck7RydxL8L16F3YYb9t5NTMbW6u7DTL-O5JWLoUUxRlUdawd0QZb6zxXDFexw21rJ-WOoqXsIoPptv_SvVFhwgA98tNKKYxVWSbPTzB_-k3kmbEjW6w8u8JMtIkdS-J9LFy7y1NTuPmAbsnI8pl9E3HAl4khbFhA3M7kcIu3A4.0cW2qq4AOJUf45WRzz57XeUhc7efk00C94ALOHiYrss%26dib_tag%3Dse%26keywords%3Dhdmi%2Bcable%26qid%3D1746649365%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Best Seller
